origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-08,ARI incidence,2026-04-05,1,DE,quantile,0.05,806.4991
2026-04-08,ARI incidence,2026-04-12,2,DE,quantile,0.05,687.4648
2026-04-08,ARI incidence,2026-04-19,3,DE,quantile,0.05,595.5205
2026-04-08,ARI incidence,2026-04-26,4,DE,quantile,0.05,529.79865
2026-04-08,ARI incidence,2026-04-05,1,EE,quantile,0.05,140.5628
2026-04-08,ARI incidence,2026-04-12,2,EE,quantile,0.05,123.03067
2026-04-08,ARI incidence,2026-04-19,3,EE,quantile,0.05,112.65741
2026-04-08,ARI incidence,2026-04-26,4,EE,quantile,0.05,102.43935
2026-04-08,ARI incidence,2026-04-05,1,ES,quantile,0.05,338.22986
2026-04-08,ARI incidence,2026-04-12,2,ES,quantile,0.05,321.70465
2026-04-08,ARI incidence,2026-04-19,3,ES,quantile,0.05,308.11234
2026-04-08,ARI incidence,2026-04-26,4,ES,quantile,0.05,300.04672
2026-04-08,ARI incidence,2026-04-05,1,FI,quantile,0.05,2225.1572
2026-04-08,ARI incidence,2026-04-12,2,FI,quantile,0.05,2049.6462
2026-04-08,ARI incidence,2026-04-19,3,FI,quantile,0.05,1920.9324
2026-04-08,ARI incidence,2026-04-26,4,FI,quantile,0.05,1783.2853
2026-04-08,ARI incidence,2026-04-05,1,FR,quantile,0.05,79.93933
2026-04-08,ARI incidence,2026-04-12,2,FR,quantile,0.05,64.6864
2026-04-08,ARI incidence,2026-04-19,3,FR,quantile,0.05,54.028183
2026-04-08,ARI incidence,2026-04-26,4,FR,quantile,0.05,49.123688
2026-04-08,ARI incidence,2026-04-05,1,HU,quantile,0.05,1309.2644
2026-04-08,ARI incidence,2026-04-12,2,HU,quantile,0.05,1094.397
2026-04-08,ARI incidence,2026-04-19,3,HU,quantile,0.05,822.55664
2026-04-08,ARI incidence,2026-04-26,4,HU,quantile,0.05,561.6317
2026-04-08,ARI incidence,2026-04-05,1,IE,quantile,0.05,35.779087
2026-04-08,ARI incidence,2026-04-12,2,IE,quantile,0.05,30.75267
2026-04-08,ARI incidence,2026-04-19,3,IE,quantile,0.05,23.131264
2026-04-08,ARI incidence,2026-04-26,4,IE,quantile,0.05,16.32592
2026-04-08,ARI incidence,2026-04-05,1,IS,quantile,0.05,46.91385
2026-04-08,ARI incidence,2026-04-12,2,IS,quantile,0.05,42.76101
2026-04-08,ARI incidence,2026-04-19,3,IS,quantile,0.05,40.325794
2026-04-08,ARI incidence,2026-04-26,4,IS,quantile,0.05,39.655415
2026-04-08,ARI incidence,2026-04-05,1,IT,quantile,0.05,623.05884
2026-04-08,ARI incidence,2026-04-12,2,IT,quantile,0.05,615.8668
2026-04-08,ARI incidence,2026-04-19,3,IT,quantile,0.05,612.5808
2026-04-08,ARI incidence,2026-04-26,4,IT,quantile,0.05,619.9847
2026-04-08,ARI incidence,2026-04-05,1,LT,quantile,0.05,434.90668
2026-04-08,ARI incidence,2026-04-12,2,LT,quantile,0.05,359.77637
2026-04-08,ARI incidence,2026-04-19,3,LT,quantile,0.05,295.96848
2026-04-08,ARI incidence,2026-04-26,4,LT,quantile,0.05,238.4219
2026-04-08,ARI incidence,2026-04-05,1,LU,quantile,0.05,6044.0234
2026-04-08,ARI incidence,2026-04-12,2,LU,quantile,0.05,5871.551
2026-04-08,ARI incidence,2026-04-19,3,LU,quantile,0.05,5241.783
2026-04-08,ARI incidence,2026-04-26,4,LU,quantile,0.05,4405.9297
2026-04-08,ARI incidence,2026-04-05,1,LV,quantile,0.05,781.4737
2026-04-08,ARI incidence,2026-04-12,2,LV,quantile,0.05,726.2828
2026-04-08,ARI incidence,2026-04-19,3,LV,quantile,0.05,628.6259
2026-04-08,ARI incidence,2026-04-26,4,LV,quantile,0.05,570.3919
2026-04-08,ARI incidence,2026-04-05,1,NL,quantile,0.05,165.48853
2026-04-08,ARI incidence,2026-04-12,2,NL,quantile,0.05,147.84595
2026-04-08,ARI incidence,2026-04-19,3,NL,quantile,0.05,132.51315
2026-04-08,ARI incidence,2026-04-26,4,NL,quantile,0.05,126.87458
2026-04-08,ARI incidence,2026-04-05,1,PT,quantile,0.05,0.0
2026-04-08,ARI incidence,2026-04-12,2,PT,quantile,0.05,0.0
2026-04-08,ARI incidence,2026-04-19,3,PT,quantile,0.05,0.0
2026-04-08,ARI incidence,2026-04-26,4,PT,quantile,0.05,0.0
2026-04-08,ARI incidence,2026-04-05,1,RO,quantile,0.05,555.27466
2026-04-08,ARI incidence,2026-04-12,2,RO,quantile,0.05,483.01944
2026-04-08,ARI incidence,2026-04-19,3,RO,quantile,0.05,397.35187
2026-04-08,ARI incidence,2026-04-26,4,RO,quantile,0.05,352.765
2026-04-08,ARI incidence,2026-04-05,1,SI,quantile,0.05,742.5379
2026-04-08,ARI incidence,2026-04-12,2,SI,quantile,0.05,642.3832
