origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.15,41.60
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.15,27.68
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.15,17.30
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.15,10.16
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.2,42.72
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.2,28.70
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.2,18.10
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.2,10.72
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.25,43.80
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.25,29.84
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.25,19.12
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.25,11.44
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.3,44.80
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.3,31.10
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.3,20.00
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.3,12.20
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.35,46.00
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.35,32.00
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.35,21.00
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.35,12.90
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.4,46.88
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.4,32.94
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.4,21.88
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.4,13.68
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.45,47.70
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.45,33.82
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.45,22.72
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.45,14.40
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.5,48.60
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.5,34.80
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.5,23.60
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.5,15.10
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.55,49.30
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.55,35.60
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.55,24.32
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.55,15.78
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.6,50.24
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.6,36.50
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.6,25.15
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.6,16.40
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.65,51.20
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.65,37.40
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.65,26.00
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.65,17.06
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.7,52.20
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.7,38.40
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.7,26.72
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.7,17.80
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.75,53.12
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.75,39.36
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.75,27.81
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.75,18.70
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.8,54.30
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.8,40.60
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.8,28.82
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.8,19.60
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.85,56.17
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.85,42.30
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.85,30.20
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.85,20.80
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.9,59.05
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.9,45.40
