"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-04-08,2,2026-04-12,0.45,10283.65,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.5,10292.5,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.55,10312.45,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.6,10331.2,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.65,10345.35,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.7,10353.6,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.75,10362,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.8,10377,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.85,10386.45,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.9,10408.9,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.95,10440.25,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.975,10458.45,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.99,10539.01,"quantile","ARI incidence","LU"
2026-04-08,2,2026-04-12,0.01,214.92,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.025,217,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.05,225,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.1,228,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.15,231.85,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.2,238.6,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.25,244.75,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.3,246,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.35,247.65,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.4,249,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.45,250,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.5,251,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.55,252,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.6,254,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.65,255.35,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.7,258.3,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.75,260,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.8,262.4,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.85,268,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.9,276.1,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.95,281,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.975,285.1,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.99,296.1,"quantile","ARI incidence","NL"
2026-04-08,2,2026-04-12,0.01,854.82,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.025,877.425,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.05,880.9,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.1,892.6,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.15,896.85,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.2,900,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.25,906.25,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.3,910,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.35,914.3,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.4,920,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.45,926.55,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.5,930.5,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.55,933,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.6,934.4,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.65,938,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.7,942,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.75,948,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.8,951,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.85,955.3,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.9,964,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.95,973.2,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.975,980.625,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.99,991.12,"quantile","ARI incidence","RO"
2026-04-08,2,2026-04-12,0.01,1458.85,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.025,1473.475,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.05,1482.7,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.1,1492.8,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.15,1502.25,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.2,1507.4,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.25,1515.75,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.3,1521.4,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.35,1526.65,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.4,1533,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.45,1539.55,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.5,1546.5,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.55,1550.8,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.6,1560,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.65,1567,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.7,1571,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.75,1576.25,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.8,1581.2,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.85,1589.15,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.9,1608.7,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.95,1629.1,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.975,1635,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.99,1641.36,"quantile","ARI incidence","SK"
2026-04-08,2,2026-04-12,0.01,1536.96,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.025,1553.9,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.05,1575.95,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.1,1590.5,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.15,1597.85,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.2,1601,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.25,1608.25,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.3,1621,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.35,1627,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.4,1634,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.45,1642.1,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.5,1649,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.55,1655.45,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.6,1660.4,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.65,1666,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.7,1673.3,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.75,1681.25,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.8,1686,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.85,1694.15,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.9,1705.7,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.95,1721.2,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.975,1726.525,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.99,1731.05,"quantile","ARI incidence","SI"
2026-04-08,2,2026-04-12,0.01,426.91,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.025,432,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.05,445.4,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.1,453.9,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.15,456.85,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.2,460,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.25,465,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.3,467.7,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.35,471.3,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.4,473,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.45,476,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.5,477.5,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.55,482,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.6,486,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.65,489,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.7,492,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.75,496.25,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.8,503,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.85,504,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.9,507,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.95,512.05,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.975,514.05,"quantile","ARI incidence","ES"
2026-04-08,2,2026-04-12,0.99,518.12,"quantile","ARI incidence","ES"
2026-04-08,3,2026-04-19,0.01,1224.83,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.025,1240.925,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.05,1254.95,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.1,1263.8,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.15,1271.85,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.2,1274.8,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.25,1278.75,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.3,1285,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.35,1289.65,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.4,1296,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.45,1298.55,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.5,1303.5,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.55,1306.45,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.6,1314.4,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.65,1317.7,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.7,1321.3,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.75,1327,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.8,1334.4,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.85,1347.45,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.9,1355.1,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.95,1364.1,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.975,1381.3,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.99,1407.03,"quantile","ARI incidence","BG"
2026-04-08,3,2026-04-19,0.01,1043.89,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.025,1074.425,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.05,1085.9,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.1,1102.7,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.15,1110.85,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.2,1116.8,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.25,1118,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.3,1121,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.35,1123.65,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.4,1129.2,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.45,1136.1,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.5,1143.5,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.55,1148.45,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.6,1155,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.65,1156.35,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.7,1160.2,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.75,1168,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.8,1171.2,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.85,1178.15,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.9,1188.1,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.95,1196.35,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.975,1205.575,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.99,1211.12,"quantile","ARI incidence","CZ"
2026-04-08,3,2026-04-19,0.01,146.99,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.025,153.475,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.05,156,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.1,162,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.15,164.7,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.2,168.8,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.25,170,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.3,172.7,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.35,175.65,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.4,176.6,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.45,178,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.5,179,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.55,180,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.6,181,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.65,182,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.7,184.3,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.75,186.25,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.8,188.2,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.85,192,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.9,193.4,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.95,200.1,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.975,203.05,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.99,205.06,"quantile","ARI incidence","EE"
2026-04-08,3,2026-04-19,0.01,195.87,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.025,198.95,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.05,201.95,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.1,210,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.15,213.7,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.2,216.8,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.25,217.75,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.3,220,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.35,221,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.4,223,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.45,224.55,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.5,226,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.55,227,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.6,228,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.65,231,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.7,232,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.75,234.25,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.8,237,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.85,239,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.9,243.1,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.95,246,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.975,249.575,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.99,266.01,"quantile","ARI incidence","FR"
2026-04-08,3,2026-04-19,0.01,1441.81,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.025,1447.9,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.05,1452.85,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.1,1462.7,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.15,1477.85,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.2,1484,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.25,1488.5,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.3,1493.7,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.35,1500,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.4,1507,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.45,1512.1,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.5,1517,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.55,1520.45,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.6,1528,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.65,1533,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.7,1536.3,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.75,1544,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.8,1547,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.85,1557.9,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.9,1567.5,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.95,1583.05,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.975,1590,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.99,1595.08,"quantile","ARI incidence","DE"
2026-04-08,3,2026-04-19,0.01,1819.62,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.025,1824.325,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.05,1836.9,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.1,1848.8,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.15,1855,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.2,1865,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.25,1877,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.3,1885.7,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.35,1894.65,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.4,1900,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.45,1903.55,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.5,1907,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.55,1910.9,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.6,1916,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.65,1926,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.7,1931.6,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.75,1937.25,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.8,1943.2,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.85,1954,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.9,1963.4,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.95,1980.45,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.975,2015.1,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.99,2018.13,"quantile","ARI incidence","HU"
2026-04-08,3,2026-04-19,0.01,67.97,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.025,71,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.05,73,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.1,75.9,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.15,76.85,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.2,80,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.25,81,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.3,82,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.35,83,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.4,85,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.45,86,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.5,87,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.55,88,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.6,88,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.65,89,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.7,90,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.75,92,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.8,94,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.85,95.15,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.9,97.1,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.95,99,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.975,102.1,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.99,108.1,"quantile","ARI incidence","IE"
2026-04-08,3,2026-04-19,0.01,1249.86,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.025,1257.425,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.05,1272.65,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.1,1286.9,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.15,1294,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.2,1300.6,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.25,1304.75,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.3,1310.4,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.35,1312.65,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.4,1316,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.45,1323.55,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.5,1328,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.55,1333.35,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.6,1338.8,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.65,1346.7,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.7,1350.9,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.75,1358,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.8,1362,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.85,1368,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.9,1373.1,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.95,1382.05,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.975,1385.1,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.99,1401.33,"quantile","ARI incidence","LV"
2026-04-08,3,2026-04-19,0.01,603.98,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.025,607.475,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.05,614.75,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.1,620,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.15,626,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.2,632,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.25,635.75,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.3,639,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.35,643.65,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.4,645,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.45,648.55,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.5,653,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.55,659,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.6,661,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.65,665,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.7,667.3,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.75,670.25,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.8,675.4,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.85,683.15,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.9,689.1,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.95,696.25,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.975,703.525,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.99,708.04,"quantile","ARI incidence","LT"
2026-04-08,3,2026-04-19,0.01,9868.8,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.025,9924.75,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.05,9939.65,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.1,9969.3,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.15,9990.25,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.2,10009.2,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.25,10021.5,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.3,10047.9,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.35,10054.65,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.4,10061.4,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.45,10078.85,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.5,10089.5,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.55,10100,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.6,10110.2,"quantile","ARI incidence","LU"
2026-04-08,3,2026-04-19,0.65,10120,"quantile","ARI incidence","LU"
